#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 2
numCons 7
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	0.346105
firstFrontCount	11
frontCount	15
avgEvalTime	0.00249435
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.242162	0.395223	0.395099	0.269128	0.00871295	-0.134349	-0.137485	0.613655	0.721596	0.653221	0.702227	0.921718	0.583613	9.21154	0.297481	0	0	0	0	0	0	0	
-0.0657882	0.718063	0.784098	0.79833	0.426397	0.113505	-0.14285	0.818213	0.309245	0.423303	0.463801	0.779773	0.716917	5.04135	0.8235	0	0	0	0	0	0	0	
0.390002	0.401622	0.736415	0.69946	0.28795	0.0623461	-0.00876571	0.562734	0.672277	0.724247	0.661459	0.405354	0.816618	4.74606	0.872467	0	0	0	0	0	0	0	
0.113145	0.575832	0.658675	0.446096	-0.0285833	-0.0331212	-0.0119574	0.531235	1	0.761584	0.905387	0.442997	0.288918	5.46152	0.746963	0	0	0	0	0	0	0	
0.113145	0.551171	0.661332	0.251047	0.0435399	-0.0378633	-0.0298048	0.531235	1	0.761584	0.861228	0.442997	0.318272	6.36462	0.628469	0	0	0	0	0	0	0	
0.0626925	0.134207	0.308469	0.0473702	0	-0.0544065	-0.0468197	0.277056	0.888799	0.833333	0.966055	0.832249	0.916276	12.1106	0.0843392	0	0	0	0	0	0	0	
0.02103	0.79026	0.784098	0.836139	0.653859	0.137263	-0.138599	0.86429	0.330937	0.423303	0.463801	0.779773	0.908002	3.16587	1.07942	0	0	0	0	0	0	0	
0.242162	0.349803	0.620656	0.418046	0.107177	-0.134349	-0.0548921	0.614611	0.635545	0.718634	0.785453	0.529877	0.642483	7.58461	0.483685	0	0	0	0	0	0	0	
0	0.105651	0	0	0	0	0	0.673339	0.8185	0.405068	0.753246	0.792682	0.386761	14.3549	0.00555073	0	0	0	0	0	0	0	
-0.00135679	0.190107	0.146833	0.0623165	0	-0.0620078	-0.0468197	0.429948	0.813717	0.690402	0.966055	0.493231	0.931146	12.8544	0.0429966	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.918745	0.836139	0.525919	0.139004	-0.138599	0.866111	0.539698	0.396947	0.664221	0.747533	0.908002	1.97058	1.31464	0	0	0	0	0	0	0	
0.113145	0.463245	0.713944	0.468748	-0.0285833	-0.0331212	0.0233184	0.463357	1	0.761584	0.905387	0.442997	0.288918	5.64285	0.728383	0	0	0	0	0	0	0	
-0.133271	0.936469	0.826621	0.836139	0.713428	0.137923	-0.113829	0.833849	0.57456	0.29815	0.696176	0.805827	0.497456	1.5443	1.46392	0	0	0	0	0	0	0	
0.0624017	0.190107	0.117334	-0.0394623	0	-0.0293712	-0.0468197	0.404307	0.888799	0.69528	0.878606	0.604168	0.514029	13.1419	0.0337546	0	0	0	0	0	0	0	
0.296893	0.384123	0.405295	0.211409	0	-0.0616735	0.00189173	0.833333	0.687756	0.730685	0.742909	0.642371	0.949897	9.38738	0.289647	0	0	0	0	0	0	0	
0.223074	0.463736	0.481349	0.207745	0	-0.1162	0.0314152	0.833333	0.687756	0.877165	0.833333	0.528371	0.779861	8.4298	0.384335	0	0	0	0	0	0	0	
0.137921	0.547338	0.61917	0.434171	0.0289288	-0.0331212	0.00347779	0.463357	1	0.716685	0.969368	0.442997	0.288918	6.06822	0.668171	0	0	0	0	0	0	0	
0.00754243	0.821656	0.689927	0.887184	0.583681	0.14218	-0.141134	0.819437	0.308728	0.5675	0.559382	0.669564	0.767764	2.84341	1.13743	0	0	0	0	0	0	0	
0.0921706	0.105651	0	0	0	-0.0824252	0	0.833333	0.731318	0.85662	0.829071	0.792682	0.386761	13.7441	0.0148488	0	0	0	0	0	0	0	
0.242162	0.425426	0.620656	0.316967	0.107177	-0.134349	-0.108408	0.614611	0.79342	0.718634	0.702227	0.563559	0.642483	7.27362	0.514019	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.973651	0.836217	0.553243	0.0838348	-0.113829	0.898387	0.57456	0.29815	0.706603	0.805827	0.497456	1.60284	1.40322	0	0	0	0	0	0	0	
0.0187142	0.851365	0.826621	0.795811	0.713428	0.137923	-0.113829	0.833849	0.57456	0.29815	0.706603	0.802886	0.497456	1.70424	1.38679	0	0	0	0	0	0	0	
-0.00130458	0.439794	0.298901	0.0382824	0	-0.0744049	-0.0464126	0.833333	0.307096	0.922048	0.95083	0.460657	0.620971	11.3048	0.134379	0	0	0	0	0	0	0	
0.242162	0.349803	0.600569	0.349823	0.107177	-0.134349	-0.0328525	0.614611	0.635545	0.718634	0.636618	0.529877	0.642483	8.10997	0.420985	0	0	0	0	0	0	0	
0.147491	0.500443	0.858821	0.446096	-0.0285833	-0.0331212	-0.0119574	0.531235	1	0.72703	0.905387	0.442997	0.288918	4.35288	0.911331	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.918745	0.836139	0.525919	0.142677	-0.138599	0.866111	0.539698	0.420324	0.653096	0.747533	0.908002	1.93598	1.32838	0	0	0	0	0	0	0	
0	0.105651	0	0	0	0	0	0.833333	0.732043	0.405068	0.784834	0.792682	0.386761	14.3438	0.00582434	0	0	0	0	0	0	0	
0.0411111	0.687472	0.580859	0.216876	0	-0.107864	0.0314152	0.745675	0.687756	0.877165	0.887561	0.704735	0.719836	6.84598	0.571423	0	0	0	0	0	0	0	
0.223074	0.32539	0.405295	0.207745	0	-0.1162	0.0314152	0.833333	0.61045	0.877165	0.833333	0.579895	0.779861	9.964	0.249639	0	0	0	0	0	0	0	
0.113145	0.463245	0.713944	0.468748	0.0149338	-0.0331212	0.0233184	0.463357	1	0.761584	0.905387	0.442997	0.25	5.59825	0.734059	0	0	0	0	0	0	0	
0.113145	0.551171	0.602378	0.135864	-0.00566384	-0.0878239	-0.0119574	0.531235	1	0.761584	0.861228	0.442997	0.390188	7.26496	0.52804	0	0	0	0	0	0	0	
-0.0657882	0.79026	0.784098	0.836139	0.653859	0.137263	-0.138599	0.818213	0.349376	0.423303	0.463801	0.779773	0.908002	3.28597	1.06352	0	0	0	0	0	0	0	
0.0656301	0.105651	0	0	0	-0.0824252	-0.0184637	0.833333	0.783188	0.88933	0.829071	0.808482	0.386761	13.8253	0.0134399	0	0	0	0	0	0	0	
-0.238521	0.750768	0.784098	0.836139	0.548608	0.189494	-0.138599	0.60727	0.501444	0.410738	0.384042	0.882075	0.856321	3.87199	0.992057	0	0	0	0	0	0	0	
0.113145	0.513353	0.658675	0.446096	0.0411601	0.017894	-0.00701781	0.463357	1	0.759906	0.828191	0.399769	0.288918	5.91386	0.692521	0	0	0	0	0	0	0	
0.242162	0.349803	0.371468	0.281053	-0.0298917	-0.134349	-0.165782	0.614611	0.698934	0.718634	0.702227	0.61977	0.626218	9.44867	0.281026	0	0	0	0	0	0	0	
0.0139807	0.575143	0.130588	-0.00918575	0	-0.168952	-0.074352	0.797538	0.893217	0.749186	0.833333	0.628359	0.807276	10.0476	0.243114	0	0	0	0	0	0	0	
0.113145	0.513353	0.658675	0.446096	-0.0285833	-0.0261737	0.00347779	0.463357	1	0.759906	0.846516	0.399769	0.288918	5.95236	0.68495	0	0	0	0	0	0	0	
0.00754243	0.854472	0.815139	0.868985	0.612469	0.296653	-0.138599	0.844998	0.858685	0.401252	0.269426	0.39473	0.390789	1.73434	1.37392	0	0	0	0	0	0	0	
0.0334787	0.687472	0.580859	0.216876	0.0235787	-0.107864	0.0314152	0.745675	0.687756	0.854144	0.821363	0.704735	0.719836	6.89412	0.566383	0	0	0	0	0	0	0	
-0.154301	0.551171	0.678284	0.227781	-0.0285833	-0.0334376	-0.181021	0.531235	0.922875	0.761584	0.845435	0.442997	0.318272	6.79879	0.595484	0	0	0	0	0	0	0	
-0.154301	0.551171	0.678284	0.227781	-0.0285833	-0.0334376	-0.203061	0.531235	0.922875	0.761584	0.845435	0.442997	0.318272	6.77817	0.600072	0	0	0	0	0	0	0	
0.223074	0.463736	0.405295	-0.00111215	0	-0.1162	0.0314152	0.833333	0.561673	0.877165	0.804975	0.425615	0.779861	9.67522	0.263723	0	0	0	0	0	0	0	
0.00754243	0.821656	0.672863	0.837404	0.621062	0.14218	-0.141134	0.819437	0.308728	0.5675	0.559382	0.719763	0.767764	2.96785	1.11574	0	0	0	0	0	0	0	
0.00754243	0.858843	0.814534	0.693116	0.710217	0.269882	-0.138599	0.804915	0.858685	0.408015	0.269426	0.531187	0.390789	1.84745	1.34083	0	0	0	0	0	0	0	
0.242162	0.425426	0.564158	0.316967	0.107177	-0.0574866	-0.108408	0.484755	0.79342	0.633967	0.702227	0.563559	0.642483	8.01418	0.425871	0	0	0	0	0	0	0	
0.223074	0.517055	0.405295	0.27105	0.00929412	-0.11756	0.0314152	0.809397	0.687756	0.877165	0.748519	0.499384	0.702501	8.36375	0.391512	0	0	0	0	0	0	0	
0.223074	0.463736	0.405295	0.207745	0	-0.1162	0.0314152	0.833333	0.561673	0.877165	0.804975	0.506858	0.779861	9.06914	0.312744	0	0	0	0	0	0	0	
0.00754243	0.854472	0.784098	0.868985	0.612469	0.347462	-0.138599	0.805934	0.858685	0.401252	0.269426	0.39473	0.390789	1.8021	1.36098	0	0	0	0	0	0	0	
0.0251216	0.439794	0.298901	0.0382824	0	-0.164093	-0.0464126	0.833333	0.307096	0.922048	0.95083	0.460657	0.775876	10.9366	0.154065	0	0	0	0	0	0	0	



#Generation 26 / 100
currentGen	26
evaluateCount	2600
totalTime	7.79649
firstFrontCount	100
frontCount	1
avgEvalTime	0.00126885
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0	0	0	0	0	0	0	0.833333	0.703388	0.833333	0.829071	0.792682	0.298667	14.9561	0	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.973651	0.834643	0.739215	0.202457	-0.146831	0.832725	0.57456	0.25	0.706603	0.805827	0.608506	1.39139	1.55484	0	0	0	0	0	0	0	
0.0882528	0.4165	0.335709	0.285974	-0.100808	-0.0473085	-0.0462872	0.613655	0.595746	0.718634	0.641626	0.564162	0.554412	10.1706	0.219589	0	0	0	0	0	0	0	
-0.00130458	0.439794	0.1871	0.0382824	0	-0.0744049	-0.0126542	0.833333	0.259509	0.616869	0.886318	0.547696	0.831511	12.0093	0.094969	0	0	0	0	0	0	0	
-0.238521	0.750768	0.784098	0.836139	0.548608	0.189494	-0.138599	0.60727	0.605454	0.410738	0.384042	0.882075	0.62189	3.43619	1.05232	0	0	0	0	0	0	0	
0.223074	0.463736	0.405295	0.207745	0	-0.1162	0.0314152	0.833333	0.687756	0.877165	0.833333	0.528371	0.779861	8.88573	0.336454	0	0	0	0	0	0	0	
0.390002	0.401622	0.736415	0.69946	0.28795	0.0623461	-0.00876571	0.562734	0.672277	0.724247	0.661459	0.405354	0.816618	4.74606	0.872467	0	0	0	0	0	0	0	
-0.0657882	0.800591	0.649472	0.836139	0.489346	0.137263	-0.241379	0.818213	0.389947	0.406772	0.503837	0.902308	0.908002	4.15392	0.94622	0	0	0	0	0	0	0	
-0.00135679	0.190107	0.146833	0.0623165	0	-0.0620078	-0.0468197	0.429948	0.813717	0.690402	0.966055	0.493231	0.931146	12.8544	0.0429966	0	0	0	0	0	0	0	
-0.0657882	0.79026	0.784098	0.767806	0.653859	0.142068	-0.157947	0.811184	0.336546	0.387489	0.421506	0.775846	0.908002	3.93587	0.96823	0	0	0	0	0	0	0	
0.223074	0.171782	0.2501	0.00365364	-0.0229427	-0.185836	0.0314152	0.833333	0.673185	1	0.324559	0.800574	0.939231	11.5657	0.108204	0	0	0	0	0	0	0	
0.02103	0.792944	0.62837	0.919036	0.653859	0.137263	-0.138599	0.830807	0.330937	0.377816	0.463801	0.779773	0.908002	3.62761	1.01856	0	0	0	0	0	0	0	
0.242162	0.349803	0.303184	0.349823	0.107177	-0.134349	-0.0328525	0.299207	0.635545	0.778397	0.690738	0.529877	0.951162	9.93524	0.235828	0	0	0	0	0	0	0	
0.113145	0.551171	0.661332	0.251047	0.0435399	-0.0378633	-0.0298048	0.531235	1	0.761584	0.861228	0.442997	0.318272	6.36462	0.628469	0	0	0	0	0	0	0	
-0.00130458	0.439794	0.298901	0.0382824	0	-0.0744049	-0.0464126	0.833333	0.307096	0.922048	0.95083	0.460657	0.620971	11.3048	0.134379	0	0	0	0	0	0	0	
0	0	0	0.0677385	0	-0.0521888	0	0.689806	0.662063	0.842731	0.829071	0.798811	0.314351	14.7304	0.00435131	0	0	0	0	0	0	0	
0.137921	0.547338	0.61917	0.434171	0.0289288	-0.0331212	0.00347779	0.463357	1	0.716685	0.969368	0.442997	0.288918	6.06822	0.668171	0	0	0	0	0	0	0	
0.113145	0.551171	0.661332	0.251047	0.154817	-0.0378633	-0.0298048	0.531235	1	0.761584	0.861228	0.442997	0.318272	6.25665	0.645463	0	0	0	0	0	0	0	
0.113145	0.610066	0.65242	0.468748	-0.0285833	-0.109983	0.0350668	0.593213	1	0.761584	0.905387	0.442997	0.288918	5.09179	0.798843	0	0	0	0	0	0	0	
0.270412	0.463736	0.405418	0.207745	0	-0.1162	0.00535742	0.924909	0.687756	0.78278	0.833333	0.528371	0.779861	8.69532	0.353427	0	0	0	0	0	0	0	
0.0251216	0.439794	0.298901	0.0382824	0	-0.164093	-0.0464126	0.833333	0.307096	0.922048	0.95083	0.460657	0.775876	10.9366	0.154065	0	0	0	0	0	0	0	
0.103568	0.424635	0.177841	0.0382824	-0.108064	-0.114102	-0.0522675	0.833622	0.734616	1	0.95083	0.55524	0.827499	10.6925	0.165405	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.847294	0.836139	0.525919	0.13693	-0.138599	0.866111	0.539698	0.396947	0.607972	0.747533	0.87479	2.36386	1.22998	0	0	0	0	0	0	0	
-0.0657882	0.79026	0.784098	0.836139	0.409271	0.13719	-0.138599	0.818213	0.349376	0.345701	0.503837	0.824581	0.908002	4.60406	0.884126	0	0	0	0	0	0	0	
0.00754243	0.821656	0.672863	0.837404	0.621062	0.14218	-0.141134	0.819437	0.308728	0.5675	0.559382	0.719763	0.767764	2.96785	1.11574	0	0	0	0	0	0	0	
-0.000348072	0.105651	0	0	0	-0.0824252	0	0.833333	0.731318	0.85662	0.829071	0.792682	0.386761	14.0405	0.0097738	0	0	0	0	0	0	0	
0.144514	0.463245	0.713944	0.468748	-0.0285833	-0.0115713	0.0233184	0.506756	0.950015	0.761584	0.823961	0.442997	0.288918	5.80273	0.712609	0	0	0	0	0	0	0	
0.161587	0.551171	0.661332	0.183309	0.154817	-0.057298	-0.0298048	0.696123	0.618467	0.761584	0.861228	0.468318	0.302588	7.43408	0.506156	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.826621	1	0.655197	0.137923	-0.113829	0.833849	0.57456	0.319584	0.77012	0.48378	0.312253	1.42849	1.51945	0	0	0	0	0	0	0	
-0.0657882	0.8344	0.789978	0.953895	0.536588	0.137263	-0.0872101	0.882983	0.436455	0.423303	0.439011	0.779773	0.839114	2.745	1.1597	0	0	0	0	0	0	0	
0.0624017	0.190107	0.117334	-0.0394623	0	-0.0293712	-0.0468197	0.404307	0.888799	0.69528	0.878606	0.604168	0.514029	13.1419	0.0337546	0	0	0	0	0	0	0	
0.0209536	0.424635	0.177841	0.0382824	-0.0754215	-0.0744049	-0.0522675	0.833622	0.734616	1	0.95083	0.558499	0.827499	11.106	0.144615	0	0	0	0	0	0	0	
0.161587	0.551171	0.661332	0.0750847	0.154817	-0.057298	-0.0298048	0.696123	0.618467	0.762004	0.796904	0.468318	0.525759	7.91536	0.46736	0	0	0	0	0	0	0	
0.223074	0.517055	0.405295	0.207745	0.00929412	-0.1162	0.0314152	0.809397	0.687756	0.877165	0.833333	0.528371	0.779861	8.54379	0.368248	0	0	0	0	0	0	0	
0.242162	0.349803	0.620656	0.418046	0.107177	-0.134349	-0.0548921	0.614611	0.635545	0.718634	0.785453	0.529877	0.642483	7.58461	0.483685	0	0	0	0	0	0	0	
-0.0657882	0.7994	0.784098	0.920352	0.531684	0.137263	-0.138599	0.882983	0.436455	0.423303	0.439011	0.779773	0.908002	3.12696	1.10279	0	0	0	0	0	0	0	
0.00754243	0.821656	0.669636	0.891902	0.653189	0.14218	-0.141134	0.819437	0.308728	0.5675	0.559382	0.711941	0.767764	2.58897	1.18484	0	0	0	0	0	0	0	
0.223074	0.463736	0.465233	-0.00111215	0	-0.1162	0.0314152	0.850768	0.385476	0.877165	0.822743	0.425615	0.779861	9.8331	0.258569	0	0	0	0	0	0	0	
0.113145	0.500443	0.858821	0.446096	-0.0285833	-0.0331212	-0.0119574	0.531235	1	0.761584	0.905387	0.442997	0.288918	4.23806	0.921883	0	0	0	0	0	0	0	
-0.0657882	0.718063	0.784098	0.79833	0.426397	0.113505	-0.14285	0.818213	0.309245	0.423303	0.463801	0.779773	0.716917	5.04135	0.8235	0	0	0	0	0	0	0	
0.223074	0.384123	0.2501	0.00365364	0.0258834	-0.174441	0.0314152	0.816958	0.588746	1	0.268332	0.764115	0.939231	10.5598	0.178654	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.973651	0.836139	0.553243	0.221326	-0.0719206	0.833849	0.57456	0.29815	0.788955	0.779845	0.497456	1.47546	1.47096	0	0	0	0	0	0	0	
0.0836852	0.687472	0.405295	0.326633	0.195544	-0.241529	-0.0243844	0.82192	0.687756	0.877165	0.777551	0.642371	0.779861	7.11422	0.565443	0	0	0	0	0	0	0	
0.223074	0.463736	0.405295	0.207745	0	-0.1162	0.0314152	0.833333	0.561673	0.877165	0.804975	0.506858	0.779861	9.06914	0.312744	0	0	0	0	0	0	0	
0.223074	0.171782	0.2501	0.00365364	-0.0229427	-0.185836	0.00465157	0.546975	1	1	0.324559	0.800574	0.939231	11.4878	0.113062	0	0	0	0	0	0	0	
-0.0657882	0.800591	0.649472	0.926414	0.409271	0.121361	-0.138599	0.818213	0.410285	0.335405	0.503837	0.902308	0.908002	4.44993	0.905741	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.973651	0.836217	0.553243	0.0838348	-0.113829	0.898387	0.57456	0.29815	0.706603	0.805827	0.497456	1.60284	1.40322	0	0	0	0	0	0	0	
0.000717446	0.854472	0.784098	0.813221	0.43049	0.269882	-0.138599	0.836674	0.808004	0.41278	0.275439	0.385944	0.42884	2.46956	1.20939	0	0	0	0	0	0	0	
-0.0657882	0.718063	0.784098	0.79833	0.390656	0.113505	-0.14285	0.834589	0.366335	0.423303	0.463801	0.779773	0.734346	4.94042	0.840317	0	0	0	0	0	0	0	
0.161587	0.551171	0.661332	0.251047	0.154817	-0.057298	-0.0298048	0.531235	0.873143	0.761584	0.861228	0.468318	0.318272	6.58371	0.607113	0	0	0	0	0	0	0	
0.113145	0.522202	0.661332	0.251047	0.154817	-0.0378633	-0.0298048	0.650195	0.738061	0.761584	0.645653	0.442997	0.318272	7.11861	0.535507	0	0	0	0	0	0	0	
0.242162	0.349803	0.620656	0.418046	0.107177	-0.132989	-0.0328525	0.614611	0.600222	0.718634	0.785453	0.530148	0.642483	7.67204	0.472352	0	0	0	0	0	0	0	
0.0626925	0.134207	0.229941	0.0473702	0	-0.0544065	-0.0468197	0.277056	0.888799	0.646351	0.738675	0.832249	0.911661	12.6018	0.0526917	0	0	0	0	0	0	0	
0.0730695	0.575832	0.663346	0.446096	-0.0285833	-0.0331212	-0.0803045	0.463357	0.970213	0.899716	0.9375	0.493635	0.82461	5.25447	0.77514	0	0	0	0	0	0	0	
0.02103	0.79026	0.784098	0.836139	0.653859	0.137263	-0.138599	0.86429	0.330937	0.423303	0.463801	0.779773	0.908002	3.16587	1.07942	0	0	0	0	0	0	0	
0.223074	0.384123	0.2501	0.00365364	0	-0.174441	0.0314152	0.833333	0.673185	1	0.324559	0.800574	0.939231	10.3917	0.188425	0	0	0	0	0	0	0	
0.0776564	0.190107	0.117334	-0.0394623	0.00867813	-0.0620078	-0.00487675	0.404307	0.651552	0.69528	0.878606	0.508467	0.861072	13.2912	0.0293748	0	0	0	0	0	0	0	
0.00754243	0.858843	0.814534	0.693116	0.710217	0.269882	-0.138599	0.804915	0.858685	0.408015	0.269426	0.531187	0.390789	1.84745	1.34083	0	0	0	0	0	0	0	
0.00754243	0.821656	0.689927	0.887184	0.583681	0.14218	-0.141134	0.819437	0.308728	0.5675	0.559382	0.669564	0.767764	2.84341	1.13743	0	0	0	0	0	0	0	
-0.0657882	0.864299	0.784098	0.836139	0.579404	0.137263	-0.113779	0.883341	0.274021	0.417482	0.431572	0.761996	0.908002	3.70877	1.00571	0	0	0	0	0	0	0	
0.0626925	0.134207	0.308469	0.0473702	0	-0.0544065	-0.0468197	0.277056	0.888799	0.833333	0.966055	0.832249	0.916276	12.1106	0.0843392	0	0	0	0	0	0	0	
0.242162	0.349803	0.371468	0.281053	-0.0298917	-0.134349	-0.165782	0.614611	0.698934	0.718634	0.702227	0.61977	0.626218	9.44867	0.281026	0	0	0	0	0	0	0	
0.00754243	0.854472	0.784098	0.868985	0.612469	0.347462	-0.138599	0.805934	0.858685	0.401252	0.269426	0.39473	0.390789	1.8021	1.36098	0	0	0	0	0	0	0	
0	0.105651	0	0	0	0	0	0.673339	0.8185	0.405068	0.753246	0.792682	0.386761	14.3549	0.00555073	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.918745	0.836139	0.525919	0.139004	-0.138599	0.866111	0.539698	0.396947	0.664221	0.747533	0.908002	1.97058	1.31464	0	0	0	0	0	0	0	
0.0209536	0.278347	0.104975	0.0382824	-0.0754215	-0.144682	-0.0183766	0.812428	0.734616	1	0.95083	0.558499	0.846775	12.2241	0.0728733	0	0	0	0	0	0	0	
0.113145	0.463245	0.713944	0.468748	-0.0285833	-0.0331212	0.0233184	0.463357	1	0.761584	0.905387	0.442997	0.288918	5.64285	0.728383	0	0	0	0	0	0	0	
0.113145	0.513353	0.658675	0.446096	0.0411601	0.017894	-0.00701781	0.463357	1	0.759906	0.828191	0.399769	0.288918	5.91386	0.692521	0	0	0	0	0	0	0	
-0.00349752	0.86565	0.826621	0.855846	0.508563	0.137923	-0.113829	0.835885	0.57456	0.29815	0.795251	0.637102	0.497456	2.01511	1.29245	0	0	0	0	0	0	0	
0.223074	0.463736	0.481349	0.207745	0	-0.1162	0.0314152	0.833333	0.687756	0.877165	0.833333	0.528371	0.779861	8.4298	0.384335	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.847294	0.836139	0.525919	0.13693	-0.138599	0.866111	0.539698	0.396947	0.664221	0.747533	0.908002	2.29043	1.25616	0	0	0	0	0	0	0	
0.273435	0.339691	0.405418	0.207745	0	-0.1162	0.00535742	0.834329	0.687756	0.78278	0.79285	0.528371	0.779861	9.62061	0.270242	0	0	0	0	0	0	0	
0.113145	0.575832	0.663346	0.446096	-0.0285833	-0.0331212	-0.0803045	0.463357	0.970213	0.844798	0.905387	0.487348	0.82461	5.4013	0.76105	0	0	0	0	0	0	0	
0.113145	0.513353	0.658675	0.446096	-0.0285833	-0.0261737	0.00347779	0.463357	1	0.759906	0.846516	0.399769	0.288918	5.95236	0.68495	0	0	0	0	0	0	0	
0.0921706	0.105651	0	0	0	-0.0824252	0	0.833333	0.731318	0.85662	0.829071	0.792682	0.386761	13.7441	0.0148488	0	0	0	0	0	0	0	
-0.00349752	0.86565	0.826621	0.855846	0.487984	0.137923	-0.113829	0.835885	0.57456	0.29815	0.77012	0.700099	0.497456	2.10782	1.27236	0	0	0	0	0	0	0	
0.242162	0.425426	0.620656	0.316967	0.107177	-0.134349	-0.108408	0.614611	0.79342	0.718634	0.702227	0.563559	0.642483	7.27362	0.514019	0	0	0	0	0	0	0	
-0.133271	0.936469	0.826621	0.836139	0.713428	0.137923	-0.113829	0.833849	0.57456	0.29815	0.696176	0.805827	0.497456	1.5443	1.46392	0	0	0	0	0	0	0	
0.242162	0.349803	0.600569	0.349823	0.107177	-0.134349	-0.0328525	0.614611	0.635545	0.718634	0.636618	0.529877	0.642483	8.10997	0.420985	0	0	0	0	0	0	0	
0.147491	0.500443	0.858821	0.446096	-0.0285833	-0.0331212	-0.0119574	0.531235	1	0.72703	0.905387	0.442997	0.288918	4.35288	0.911331	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.918745	0.836139	0.525919	0.142677	-0.138599	0.866111	0.539698	0.420324	0.653096	0.747533	0.908002	1.93598	1.32838	0	0	0	0	0	0	0	
0	0.105651	0	0	0	0	0	0.833333	0.732043	0.405068	0.784834	0.792682	0.386761	14.3438	0.00582434	0	0	0	0	0	0	0	
0.0411111	0.687472	0.580859	0.216876	0	-0.107864	0.0314152	0.745675	0.687756	0.877165	0.887561	0.704735	0.719836	6.84598	0.571423	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.826621	1	0.655197	0.137923	-0.113829	0.833849	0.57456	0.319584	0.77012	0.540718	0.428568	1.41142	1.52936	0	0	0	0	0	0	0	
0.113145	0.551171	0.602378	0.135864	-0.00566384	-0.0878239	-0.0119574	0.531235	1	0.761584	0.861228	0.442997	0.390188	7.26496	0.52804	0	0	0	0	0	0	0	
0.0656301	0.105651	0	0	0	-0.0824252	-0.0184637	0.833333	0.783188	0.88933	0.829071	0.808482	0.386761	13.8253	0.0134399	0	0	0	0	0	0	0	
-0.238521	0.750768	0.784098	0.836139	0.548608	0.189494	-0.138599	0.60727	0.501444	0.410738	0.384042	0.882075	0.856321	3.87199	0.992057	0	0	0	0	0	0	0	
0	0.190107	0	0.0623165	0	-0.0620078	-0.0468197	0.429948	0.888799	0.690402	0.966055	0.493231	0.931146	13.5479	0.0232273	0	0	0	0	0	0	0	
-0.0657882	0.824197	0.847294	0.836139	0.525919	0.13693	-0.157172	0.866111	0.539698	0.396947	0.510699	0.79582	0.908002	2.52146	1.19216	0	0	0	0	0	0	0	
0.296893	0.384123	0.405295	0.211409	0	-0.0616735	0.00189173	0.833333	0.687756	0.730685	0.742909	0.642371	0.949897	9.38738	0.289647	0	0	0	0	0	0	0	
-0.00349752	0.86565	0.826621	0.855846	0.504911	0.0876693	-0.113541	0.835885	0.57456	0.29815	0.740699	0.700099	0.497456	2.23615	1.25904	0	0	0	0	0	0	0	
0.00754243	0.854472	0.815139	0.868985	0.612469	0.296653	-0.138599	0.844998	0.858685	0.401252	0.269426	0.39473	0.390789	1.73434	1.37392	0	0	0	0	0	0	0	
0.0334787	0.687472	0.580859	0.216876	0.0235787	-0.107864	0.0314152	0.745675	0.687756	0.854144	0.821363	0.704735	0.719836	6.89412	0.566383	0	0	0	0	0	0	0	
-0.154301	0.551171	0.678284	0.227781	-0.0285833	-0.0334376	-0.181021	0.531235	0.922875	0.761584	0.845435	0.442997	0.318272	6.79879	0.595484	0	0	0	0	0	0	0	
0.223074	0.463736	0.405295	-0.00111215	0	-0.1162	0.0314152	0.833333	0.561673	0.877165	0.804975	0.425615	0.779861	9.67522	0.263723	0	0	0	0	0	0	0	
-0.00349752	0.865942	0.973651	0.836139	0.553243	0.221326	-0.113829	0.833849	0.57456	0.29815	0.706603	0.805827	0.497456	1.54618	1.43464	0	0	0	0	0	0	0	
0	0.190107	0	0.0623165	0	-0.0620078	-0.0468197	0.429948	0.83846	0.690402	0.559847	0.493231	0.931146	13.4831	0.0234556	0	0	0	0	0	0	0	
0.223074	0.384123	0.2501	0.00365364	0	-0.174441	0.0314152	0.833333	0.673185	1	0.324559	0.800574	0.939231	10.3917	0.188425	0	0	0	0	0	0	0	
