#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 2
numCons 7
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	0.565154
firstFrontCount	14
frontCount	15
avgEvalTime	0.00385715
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.130912	0	0	0	0	0	0	0.839433	0.725397	0.833333	0.770009	0.833333	0.833333	14.5324	0.00479536	0	0	0	0	0	0	0	
0.0144257	0.343505	0.261814	0	0.0520804	-0.0583544	0.0158563	0.787404	0.501586	0.802799	0.842587	0.833333	0.489369	11.996	0.0996329	0	0	0	0	0	0	0	
0.367224	0.19834	0.461027	0.011891	-0.0262589	-0.0609199	-0.0495801	0.577714	0.775449	0.927037	1	0.581255	0.306237	10.3844	0.208554	0	0	0	0	0	0	0	
0.221035	0.141154	0	0.043336	-0.148766	-0.0807104	0	0.833333	0.915048	0.833333	0.813002	0.833333	0.833333	12.7061	0.0520993	0	0	0	0	0	0	0	
0.172225	0.170204	0	0.043336	-0.038508	-0.0807104	0.0408203	0.816864	0.833333	0.80136	0.769956	0.833333	0.783853	13.0224	0.0375533	0	0	0	0	0	0	0	
0.0573366	0.55825	0.783445	0.50197	0.0435911	0.00951409	-0.214397	0.682157	0.751074	0.726767	0.437908	0.642359	0.360732	5.31836	0.791666	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	-0.143788	0.56295	0.287241	0.787101	0.706485	0.540573	0.669856	9.52448	0.299513	0	0	0	0	0	0	0	
0.0877582	0.141154	0	0.043336	-0.148766	-0.0658502	0	0.833333	0.915048	0.833333	0.813002	0.833333	0.833333	13.1184	0.0336623	0	0	0	0	0	0	0	



#Generation 13 / 100
currentGen	13
evaluateCount	1300
totalTime	8.2211
firstFrontCount	100
frontCount	1
avgEvalTime	0.0019415
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.251217	0.537131	0.981707	0.760116	1	0.121315	-0.101976	0.556802	0.753856	0.731109	0.509587	0.541372	0.446243	1.50951	1.70524	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0.833333	0.618553	0.833333	0.833333	0.833333	0.833333	14.9561	0	0	0	0	0	0	0	0	
0.251217	0.48712	0.981707	0.760116	1	0.141437	-0.101976	0.556802	0.753856	0.731109	0.269418	0.541372	0.446243	1.59674	1.48895	0	0	0	0	0	0	0	
0.013641	0.604734	0.394944	0.566789	-0.00220018	-0.036484	-0.218446	0.648148	0.797198	0.574687	0.383922	0.779747	1	7.75471	0.493071	0	0	0	0	0	0	0	
0.201245	0.508043	0.790843	0.52173	0.260124	0.016082	-0.0824516	0.553147	0.714121	0.771355	0.878183	0.441093	0.254469	4.55427	0.86971	0	0	0	0	0	0	0	
0.251217	0.41706	0.981707	0.464496	1	0.160993	-0.00735831	0.556802	0.753856	0.617461	0.300995	0.441093	0.35662	3.13377	1.15118	0	0	0	0	0	0	0	
0.0515309	0.565678	0.981707	0.529022	0.532579	0.141437	0.0405669	0.556802	0.753856	0.798837	0.661965	0.441093	0.467238	2.3151	1.25541	0	0	0	0	0	0	0	
0.108205	0.449503	0.809323	0.588034	0.148869	0.123226	0.0523103	0.466798	0.806954	0.67348	0.826525	0.441093	0.37667	4.95176	0.848906	0	0	0	0	0	0	0	
0.201245	0.508043	0.862059	0.852159	0.260124	0.016082	0.114967	0.485487	0.780494	0.776235	0.807052	0.423847	0.41803	2.15596	1.30176	0	0	0	0	0	0	0	
0.0116934	0.710939	0.592063	0.583646	0.167869	-0.0169797	-0.139554	0.656107	0.523048	0.737608	0.580999	0.748666	0.735713	5.91114	0.699648	0	0	0	0	0	0	0	
0.111117	0.0600452	0.111483	-0.031624	-0.00493644	-0.0807104	0.0011824	0.833333	0.739335	0.764286	0.814422	0.450104	0.833333	13.5702	0.0187628	0	0	0	0	0	0	0	
0.0573366	0.575441	0.374118	0.487684	-0.08321	-0.0444507	-0.234062	0.713745	0.731926	0.717379	0.569297	0.840926	0.678577	7.99863	0.463064	0	0	0	0	0	0	0	
0.0855111	0.604734	0.394944	0.566789	-0.00220018	-0.036484	-0.218446	0.648148	0.797198	0.574687	0.511689	0.779747	1	7.52253	0.5152	0	0	0	0	0	0	0	
0.0887953	0.48712	0.981707	0.760116	1	-0.000928594	-0.101976	0.556802	0.753856	0.731109	0.269418	0.541372	0.446243	1.80903	1.43079	0	0	0	0	0	0	0	
0.36056	0.373292	0.461027	0.0498671	-0.193772	-0.187951	-0.0284092	0.618888	0.770286	0.962217	1	0.573308	0.92074	9.08696	0.340091	0	0	0	0	0	0	0	
0.0900813	0.449242	0.633439	0.333711	0.109132	-0.00349079	-0.296582	0.493773	0.770047	0.684672	0.714766	0.614409	0.41803	7.33436	0.525797	0	0	0	0	0	0	0	
0.0929409	0.423812	0.808978	0.480792	0.20815	-0.00349079	-0.142509	0.466798	0.767335	0.771355	0.878183	0.596659	0.41803	5.11621	0.792829	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	0.0405669	0.556802	0.86488	0.82304	0.559677	0.441093	0.811473	1.8194	1.37721	0	0	0	0	0	0	0	
0.246641	0.430579	0.981707	0.529022	0.393746	0.141437	-0.106774	0.556802	0.795962	0.798837	0.432613	0.441093	1	3.17647	1.0893	0	0	0	0	0	0	0	
0.210164	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	0.0237636	0.579299	0.287241	0.787101	1	0.540573	0.669856	9.91614	0.273274	0	0	0	0	0	0	0	
0.0573366	0.55825	0.657404	0.50197	0.0435911	0.00951409	-0.214397	0.682157	0.751074	0.726767	0.437908	0.642359	0.42405	6.18127	0.669261	0	0	0	0	0	0	0	
0.0977966	0	0.115435	-0.031624	-0.0012161	-0.0807104	0.0011824	0.591472	0.740613	0.833333	0.813002	0.896817	0.833333	13.9354	0.0128065	0	0	0	0	0	0	0	
0.216127	0.423677	0.790843	0.566392	0.26497	0.016082	0.114967	0.466798	0.637393	0.771355	0.878183	0.636073	0.41803	4.98837	0.83258	0	0	0	0	0	0	0	
0.239666	0.390269	0.917582	0.714844	0.0934708	-0.0100511	0.0592453	0.528518	0.798074	0.552731	0.826525	0.441093	0.340107	4.31872	0.947944	0	0	0	0	0	0	0	
0.376782	0.435227	0.394944	0.566789	-0.00220018	-0.036484	-0.115335	0.648148	0.797198	0.574687	0.383922	0.58981	1	8.2908	0.432618	0	0	0	0	0	0	0	
0.201245	0.486924	0.832442	0.625002	0.175949	0.0701478	0.0523103	0.466798	0.735185	0.67348	0.826525	0.441093	0.465903	4.52969	0.906301	0	0	0	0	0	0	0	
0.201245	0.474905	0.60431	0.462094	0.240871	-0.05866	0.0523103	0.53804	0.735185	0.67348	0.707381	0.441093	0.37667	6.89838	0.571764	0	0	0	0	0	0	0	
0.209615	0.373468	0.790843	0.714844	0.0571961	0.016082	0.114967	0.466798	0.816704	0.771355	0.834633	0.441093	0.41803	4.47855	0.930551	0	0	0	0	0	0	0	
0.0866639	0.283068	0.0905365	0	0.0520804	-0.0583544	0.0158563	0.833333	0.833333	0.736055	0.727136	0.833333	0.833333	12.5002	0.0672793	0	0	0	0	0	0	0	
0.0573366	0.55825	0.374118	0.487684	-0.08321	-0.0444507	-0.234062	0.713745	0.731926	0.717379	0.569297	0.840926	0.678577	8.10914	0.451868	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	0.0405669	0.556802	0.86488	0.699281	0.733247	0.441093	0.434887	1.94766	1.34339	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	0.0237636	0.56295	0.287241	0.927037	1	0.636734	0.669856	9.29262	0.32356	0	0	0	0	0	0	0	
0.0929409	0.438903	0.748719	0.480792	0.20815	-0.00349079	-0.142509	0.546291	0.767335	0.766285	0.844608	0.803064	0.41803	5.76404	0.74066	0	0	0	0	0	0	0	
0.384845	0.373292	0.461027	0.0498671	-0.193772	-0.0684351	-0.108383	0.618888	0.547973	0.962217	0.995653	0.573308	0.92074	9.75776	0.292025	0	0	0	0	0	0	0	
0.201245	0.449503	0.809323	0.714844	0.148869	0.123226	0.0523103	0.466798	0.806954	0.67348	0.826525	0.441093	0.37667	4.06175	0.970744	0	0	0	0	0	0	0	
0.246641	0.456084	0.981707	0.576762	0.412363	0.141437	0.0405669	0.563461	0.86488	0.685533	0.663977	0.441093	0.624636	2.75054	1.18082	0	0	0	0	0	0	0	
0.0781401	0.47136	0.146195	0.0287272	-0.0462607	-0.191461	-0.129059	0.73878	0.833333	0.75526	0.833333	0.834851	0.833333	10.4659	0.198568	0	0	0	0	0	0	0	
0.54567	0.347728	0.466712	0.364631	-0.0642141	-0.0631182	-0.136689	0.446829	0.790124	0.558801	0.719246	0.737889	0.28079	8.98497	0.36808	0	0	0	0	0	0	0	
0.0573366	0.403685	0.59298	0.50197	0.0403804	0.0782356	-0.0788469	0.644067	0.696122	0.517934	0.437908	0.642359	0.339345	8.64172	0.417761	0	0	0	0	0	0	0	
0.0929409	0.373468	0.808978	0.480792	0.20815	-0.00349079	-0.0499442	0.457727	0.73861	0.684672	0.878183	0.614409	0.970106	5.79818	0.708456	0	0	0	0	0	0	0	
0.659108	0.162004	0.570833	0.446257	-0.0786173	-0.0609199	0.0237636	0.56295	0.402741	0.787101	1	0.540573	0.669856	8.5211	0.431742	0	0	0	0	0	0	0	
0.191186	0.556332	0.641508	0.85668	0.430246	-0.0806843	0.13744	0.629587	0.597471	0.773413	0.473157	0.882589	1	3.97086	1.00368	0	0	0	0	0	0	0	
0.15638	0.48712	0.981707	0.529022	0.532579	0.141437	0.0405669	0.509415	0.753856	0.798837	0.464744	0.441093	0.461835	2.8689	1.154	0	0	0	0	0	0	0	
0.201245	0.508043	0.790843	0.852159	0.260124	0.016082	0.114967	0.466798	0.714121	0.771355	0.878183	0.441093	0.41803	2.61963	1.20583	0	0	0	0	0	0	0	
0.251217	0.48712	0.981707	0.643964	1	0.141437	-0.101235	0.556802	0.753856	0.731109	0.421309	0.441093	0.467238	1.67663	1.46144	0	0	0	0	0	0	0	
0.241697	0.373468	0.742417	0.78155	0.945002	0.206177	-0.0975878	0.466798	0.714121	0.694915	0.266296	0.447133	0.436686	3.68093	1.07199	0	0	0	0	0	0	0	
0.0929409	0.483459	0.742663	0.690747	0.20815	0.070759	-0.275195	0.531975	0.73861	0.771355	0.878183	0.596659	0.41803	4.18013	0.966349	0	0	0	0	0	0	0	
0.0157045	0.710939	0.44812	0.578435	0.209113	-0.0169797	-0.139554	0.770071	0.631333	0.613122	0.522068	0.758438	0.435191	6.54688	0.62043	0	0	0	0	0	0	0	
0.0573366	0.572399	0.657404	0.478769	0.0517864	0.00951409	-0.214397	0.682157	0.585587	0.606139	0.65656	0.642359	0.42405	6.82101	0.585389	0	0	0	0	0	0	0	
0.171192	0.604734	0.524219	0.38548	0.0794698	-0.210552	0.157507	0.626303	0.791082	0.564638	0.864986	0.706215	0.976487	7.16432	0.553125	0	0	0	0	0	0	0	
0.0866639	0.346266	0.261814	0	0.0520804	-0.0583544	0.0158563	0.787404	0.337865	0.552313	0.842587	0.833333	0.423108	12.1059	0.0884863	0	0	0	0	0	0	0	
0.221035	0.141154	0	0.043336	-0.148766	-0.0807104	0	0.833333	0.915048	0.833333	0.813002	0.833333	0.833333	12.7061	0.0520993	0	0	0	0	0	0	0	
0.303186	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	0.015665	0.518997	0.287241	0.927037	1	0.636734	0.669856	9.38836	0.311242	0	0	0	0	0	0	0	
0.0157045	0.710939	0.394091	0.578435	0.209113	-0.0169797	-0.139554	0.770071	0.331616	0.765594	0.690587	0.748666	0.735713	7.15244	0.557394	0	0	0	0	0	0	0	
0.319959	0.423757	0.118184	0.043336	-0.038508	-0.0791663	0.0729313	0.661782	0.833333	0.835664	0.769956	0.833333	0.783853	10.9802	0.171116	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.134072	-0.193772	-0.0798973	-0.0284092	0.696406	0.775449	0.962217	1	0.573308	0.622386	10.0571	0.25033	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	-0.010019	0.556802	0.86488	0.798837	0.562074	0.441093	0.811473	1.85085	1.35578	0	0	0	0	0	0	0	
0.0866639	0.343505	0.261814	0	0.0438852	-0.0583544	0.0158563	0.833333	0.787943	0.552313	0.623936	0.833333	0.45319	11.4023	0.130784	0	0	0	0	0	0	0	
0.367224	0.162004	0.295665	0.0126438	-0.173536	-0.0798973	-0.0284092	0.568335	0.717237	0.930277	0.960278	0.572761	0.48387	11.3609	0.131282	0	0	0	0	0	0	0	
0.367224	0.162004	0.546487	0.446257	-0.0786173	-0.0609199	0.0237636	0.56295	0.287241	0.927037	0.978945	0.450486	0.670054	8.84242	0.36961	0	0	0	0	0	0	0	
0.201245	0.508043	0.790843	0.852159	0.260124	0.016082	-0.0824516	0.521597	0.714121	0.771355	0.878183	0.441093	0.254469	2.5163	1.20752	0	0	0	0	0	0	0	
0.130964	0.366651	0.146195	0.0287272	-0.0462607	-0.16592	0.0148033	0.800435	0.833333	0.75526	0.833333	0.834851	0.899407	11.0579	0.136866	0	0	0	0	0	0	0	
0.0929409	0.373468	0.790843	0.480792	0.20815	-0.00349079	-0.296582	0.466798	0.73861	0.771355	0.878183	0.596659	0.41803	5.47876	0.771559	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.0126438	-0.193772	-0.0798973	-0.0284092	0.703065	0.775449	0.962217	1	0.573308	0.435548	10.2329	0.229034	0	0	0	0	0	0	0	
0.0866639	0.343505	0.469746	0	0.0520804	-0.211418	0.0158563	0.783028	0.436925	0.552313	0.842587	0.833333	0.493347	10.6886	0.186366	0	0	0	0	0	0	0	
0.076317	0.55825	0.657404	0.549399	0.0525728	0.0782356	-0.0788469	0.644067	0.696122	0.676142	0.437908	0.637312	0.334884	6.46255	0.637259	0	0	0	0	0	0	0	
0.0176939	0.586567	0.981707	0.493898	1	0.141437	-0.110469	0.556802	0.753856	0.731109	0.419734	0.653359	0.331272	1.79849	1.45817	0	0	0	0	0	0	0	
0.0866639	0.372919	0.0905365	0	0.0520804	-0.0583544	0.0158563	0.833333	0.896319	0.673033	0.727136	0.897634	0.872725	11.8088	0.108083	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.484266	0.532579	0.141437	0.0405669	0.556802	0.731931	0.710949	0.44626	0.447265	0.467238	3.46093	1.07513	0	0	0	0	0	0	0	
0.201245	0.424375	0.698539	0.852159	0.260124	0.016082	-0.0824516	0.521597	0.714121	0.771355	0.878183	0.441093	0.254469	3.77529	1.05909	0	0	0	0	0	0	0	
0.0573366	0.55825	0.783445	0.50197	0.0435911	0.00951409	-0.214397	0.682157	0.751074	0.726767	0.437908	0.642359	0.360732	5.31836	0.791666	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	0.0405669	0.556802	0.86488	0.685533	0.663977	0.441093	0.811473	2.04063	1.3125	0	0	0	0	0	0	0	
0.0866639	0.425371	0.261814	0.0186209	0.0520804	-0.0583544	0.0158563	0.787404	0.352629	0.552313	0.842587	0.833333	0.489369	11.6544	0.118607	0	0	0	0	0	0	0	
0	0.0416756	0	0	0	0	0	0.422801	0.598441	0.576774	0.80953	0.833333	0.833333	14.7856	0.00059125	0	0	0	0	0	0	0	
0	0.496762	0.131668	-0.000881837	-0.0462607	-0.00559855	-0.186969	0.833333	0.833333	0.75526	0.833333	0.850178	0.833333	10.9278	0.176455	0	0	0	0	0	0	0	
0.101939	0.283068	0.122935	-0.0192574	0.0520804	-0.0583544	0.0342798	0.833333	0.93191	0.736055	0.607284	0.833333	0.821807	12.2623	0.0789591	0	0	0	0	0	0	0	
0.130964	0.366651	0.146195	0.0287272	-0.0462607	-0.16592	0.0148033	0.82896	0.833333	0.75526	0.833333	0.834851	0.833333	11.0337	0.138524	0	0	0	0	0	0	0	
0.54567	0.347728	0.466712	0.364631	-0.0204205	-0.0346909	-0.239951	0.446829	0.790124	0.558801	0.908349	0.737889	0.28079	8.69029	0.393164	0	0	0	0	0	0	0	
0.201245	0.512886	0.790843	0.852159	0.322298	0.016082	-0.0824516	0.545284	0.714121	0.771355	0.836133	0.441093	0.254469	2.42249	1.22998	0	0	0	0	0	0	0	
0.404322	0.518729	0.641508	0.85668	0.430246	-0.0806843	0.160674	0.629587	0.597471	0.740712	0.547899	0.882589	1	3.84919	1.04677	0	0	0	0	0	0	0	
-0.00200352	0.0716873	0.0679789	0	0	0	0	0.833333	0.618553	0.833333	0.804962	0.833333	0.739744	14.378	0.00568956	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.497779	-0.023259	-0.0609199	-0.260565	0.56295	0.287241	0.787101	1	0.540573	0.669856	8.73253	0.385465	0	0	0	0	0	0	0	
0.171192	0.604734	0.524219	0.484076	0.0794698	-0.210552	0.157507	0.626303	0.791082	0.564638	0.864986	0.706215	0.976487	6.73507	0.605968	0	0	0	0	0	0	0	
0.0866639	0.283068	0.122935	0	0.0520804	-0.0583544	0.067045	0.833333	0.909433	0.736055	0.607284	0.833333	0.821807	12.3642	0.0771277	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.529022	0.532579	0.141437	0.0405669	0.556802	0.753856	0.798837	0.44626	0.441093	0.467238	2.81697	1.16878	0	0	0	0	0	0	0	
0.153497	0.170204	0	0.043336	-0.148766	-0.0807104	0.0408203	0.833333	0.833333	0.988113	0.769956	0.833333	0.833333	12.773	0.0475228	0	0	0	0	0	0	0	
0.232624	0.170204	0	0.043336	-0.038508	-0.0807104	0.0408203	0.742845	0.833333	1	0.769956	0.833333	0.783853	12.9707	0.043905	0	0	0	0	0	0	0	
0.0679827	0.101478	0	0	0	0	-0.0482048	0.688198	0.747408	0.705061	0.521877	0.650168	0.843249	14.1014	0.00887751	0	0	0	0	0	0	0	
0.0116934	0.519469	0.820072	0.583646	0.167869	-0.0169797	-0.139554	0.656107	0.523048	0.737608	0.580999	0.748666	0.72664	5.34607	0.775469	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	-0.143788	0.56295	0.287241	0.787101	0.706485	0.540573	0.669856	9.52448	0.299513	0	0	0	0	0	0	0	
0.0629198	0.496762	0.131668	-0.000881837	-0.0462607	-0.00559855	-0.186969	0.833333	0.833333	0.75526	0.833333	0.850178	0.833333	10.7453	0.186237	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.0126438	-0.193772	-0.0798973	-0.0284092	0.523275	0.775449	0.962217	0.960278	0.573308	0.435548	10.3748	0.21604	0	0	0	0	0	0	0	
0.0855111	0.604734	0.647045	0.445574	-0.00220018	-0.036484	-0.218446	0.706036	0.796331	0.574687	0.511689	0.779747	1	6.40793	0.650564	0	0	0	0	0	0	0	
0.201245	0.508043	0.790843	0.852159	0.260124	0.016082	-0.0824516	0.521597	0.714121	0.811446	0.878183	0.441093	0.254469	2.38569	1.23451	0	0	0	0	0	0	0	
0.0157045	0.710939	0.44812	0.578435	0.209113	-0.0169797	-0.139554	0.629739	0.660604	0.613122	0.522068	0.744162	0.435191	6.65943	0.606985	0	0	0	0	0	0	0	
0.0679827	0.101478	0	0	0	0	0	0.688198	0.747408	0.648336	0.833333	0.833333	0.843249	14.2152	0.00757059	0	0	0	0	0	0	0	
0.356246	0.513773	0.641508	0.85668	0.430246	-0.0806843	0.160674	0.629587	0.597471	0.740712	0.547899	0.882589	1	3.89309	1.03077	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.496315	0.532579	0.141437	0.0405669	0.556802	0.731931	0.710949	0.44626	0.447265	0.467238	3.40176	1.08345	0	0	0	0	0	0	0	
0.367224	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	0.0237636	0.56295	0.287241	0.787101	1	0.540573	0.669856	9.57528	0.294512	0	0	0	0	0	0	0	
0.0977966	0.11212	0.115435	-0.031624	-0.0012161	-0.0807104	0.0011824	0.591472	0.740613	0.833333	0.813002	0.77269	0.833333	13.3367	0.0237373	0	0	0	0	0	0	0	



#Generation 14 / 100
currentGen	14
evaluateCount	1400
totalTime	8.49769
firstFrontCount	100
frontCount	1
avgEvalTime	0.00179729
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	Cons7	
0.251217	0.537131	0.981707	0.760116	1	0.121315	-0.101976	0.556802	0.753856	0.731109	0.509587	0.541372	0.446243	1.50951	1.70524	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0.833333	0.618553	0.833333	0.833333	0.833333	0.833333	14.9561	0	0	0	0	0	0	0	0	
0.251217	0.537131	0.981707	0.760116	1	0.121315	-0.101976	0.556802	0.753856	0.731109	0.509587	0.541372	0.446243	1.50951	1.70524	0	0	0	0	0	0	0	
0.251217	0.48712	0.981707	0.760116	1	0.141437	-0.101976	0.556802	0.753856	0.731109	0.269418	0.541372	0.25	1.59674	1.48895	0	0	0	0	0	0	0	
0.201245	0.417114	0.832442	0.625002	0.175949	0.063216	0.0523103	0.510719	0.735185	0.788068	0.826525	0.483741	0.465903	4.2879	0.929087	0	0	0	0	0	0	0	
0.0977966	0.11212	0.115435	-0.031624	-0.0012161	-0.0807104	0.0011824	0.591472	0.740613	0.833333	0.813002	0.77269	0.833333	13.3367	0.0237373	0	0	0	0	0	0	0	
0.201245	0.508043	0.790843	0.52173	0.260124	0.016082	-0.0824516	0.553147	0.714121	0.771355	0.878183	0.441093	0.254469	4.55427	0.86971	0	0	0	0	0	0	0	
0.0515309	0.565678	0.981707	0.529022	0.532579	0.141437	0.0405669	0.556802	0.753856	0.798837	0.661965	0.441093	0.467238	2.3151	1.25541	0	0	0	0	0	0	0	
0.232624	0.170204	0	0.043336	-0.038508	-0.0807104	0.0408203	0.742845	0.833333	1	0.769956	0.833333	0.783853	12.9707	0.043905	0	0	0	0	0	0	0	
0.251217	0.41706	0.981707	0.464496	1	0.160993	-0.00735831	0.556802	0.753856	0.617461	0.300995	0.441093	0.35662	3.13377	1.15118	0	0	0	0	0	0	0	
0.108205	0.449503	0.809323	0.659861	0.148869	-0.0337759	0.0523103	0.466798	0.806954	0.67348	0.826525	0.441093	0.372806	4.48817	0.890973	0	0	0	0	0	0	0	
0.108205	0.449503	0.809323	0.588034	0.148869	0.123226	0.0523103	0.466798	0.806954	0.67348	0.826525	0.441093	0.37667	4.95176	0.848906	0	0	0	0	0	0	0	
0.0866639	0.372919	0.0905365	0	0.0520804	-0.0583544	0.0158563	0.833333	0.896319	0.673033	0.727136	0.897634	0.872725	11.8088	0.108083	0	0	0	0	0	0	0	
0.0866639	0.346266	0.261814	0	0.0520804	-0.0583544	0.0158563	0.787404	0.337865	0.552313	0.842587	0.833333	0.423108	12.1059	0.0884863	0	0	0	0	0	0	0	
0.0855111	0.604734	0.394944	0.566789	-0.00220018	-0.036484	-0.218446	0.648148	0.797198	0.574687	0.511689	0.779747	1	7.52253	0.5152	0	0	0	0	0	0	0	
0.0900813	0.449242	0.633439	0.333711	0.109132	-0.00349079	-0.296582	0.493773	0.770047	0.684672	0.714766	0.614409	0.41803	7.33436	0.525797	0	0	0	0	0	0	0	
-0.00200352	0.0716873	0.0679789	0	0	0	0	0.833333	0.618553	0.833333	0.804962	0.833333	0.739744	14.378	0.00568956	0	0	0	0	0	0	0	
0	0.0416756	0	0	0	0	0	0.422801	0.598441	0.576774	0.80953	0.833333	0.833333	14.7856	0.00059125	0	0	0	0	0	0	0	
0.111117	0.0600452	0.111483	-0.031624	-0.00493644	-0.0807104	0.0011824	0.833333	0.739335	0.764286	0.814422	0.450104	0.833333	13.5702	0.0187628	0	0	0	0	0	0	0	
0.241697	0.373468	0.742417	0.78155	0.945002	0.206177	-0.0975878	0.466798	0.714121	0.694915	0.266296	0.447133	0.436686	3.68093	1.07199	0	0	0	0	0	0	0	
0.0679827	0.101478	0.0321735	0	-0.0142212	-0.0139639	-0.0482048	0.809562	0.747408	0.717324	0.490727	0.650168	0.843249	13.8628	0.0116204	0	0	0	0	0	0	0	
0.0929409	0.483459	0.742663	0.690747	0.20815	0.070759	-0.275195	0.531975	0.73861	0.771355	0.878183	0.596659	0.41803	4.18013	0.966349	0	0	0	0	0	0	0	
0.210164	0.162004	0.461027	0.446257	-0.0786173	-0.0609199	0.0237636	0.579299	0.287241	0.787101	1	0.540573	0.669856	9.91614	0.273274	0	0	0	0	0	0	0	
0.201245	0.474905	0.60431	0.462094	0.240871	-0.05866	0.0523103	0.53804	0.735185	0.67348	0.707381	0.441093	0.37667	6.89838	0.571764	0	0	0	0	0	0	0	
0.0781401	0.47136	0.146195	0.0287272	-0.0462607	-0.191461	-0.129059	0.73878	0.833333	0.75526	0.833333	0.834851	0.833333	10.4659	0.198568	0	0	0	0	0	0	0	
0.376782	0.435227	0.394944	0.566789	-0.00220018	-0.036484	-0.115335	0.648148	0.797198	0.574687	0.383922	0.58981	1	8.2908	0.432618	0	0	0	0	0	0	0	
0.246641	0.430579	0.981707	0.624275	0.393746	0.141437	-0.106774	0.556802	0.547944	0.798837	0.432613	0.441093	1	3.76983	1.0361	0	0	0	0	0	0	0	
0.0866639	0.283068	0.0905365	0	0.0520804	-0.0583544	0.0158563	0.833333	0.833333	0.736055	0.727136	0.833333	0.833333	12.5002	0.0672793	0	0	0	0	0	0	0	
0.201245	0.508043	0.862059	0.852159	0.260124	0.016082	0.114967	0.485487	0.780494	0.776235	0.807052	0.423847	0.41803	2.15596	1.30176	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	0.0405669	0.556802	0.86488	0.699281	0.733247	0.441093	0.434887	1.94766	1.34339	0	0	0	0	0	0	0	
0.246641	0.430579	0.981707	0.529022	0.393746	0.141437	-0.106774	0.556802	0.795962	0.786574	0.486988	0.428006	1	3.15174	1.09259	0	0	0	0	0	0	0	
-0.022473	0.575441	0.374118	0.487684	-0.08321	-0.0444507	-0.228544	0.713745	0.57114	0.766991	0.516737	0.840926	0.678577	8.42436	0.422559	0	0	0	0	0	0	0	
0.246641	0.48712	0.981707	0.698189	0.413248	0.141437	0.0405669	0.556802	0.86488	0.685533	0.663977	0.441093	0.811473	2.04063	1.3125	0	0	0	0	0	0	0	
0.246641	0.430579	0.733962	0.385451	0.393746	0.141437	-0.106774	0.556802	0.744724	0.798837	0.432613	0.441093	1	6.0759	0.692555	0	0	0	0	0	0	0	
0.200589	0.55825	0.657404	0.543554	0.0435911	-0.034643	-0.214397	0.682157	0.751074	0.785705	0.437908	0.642359	0.44458	5.67472	0.745886	0	0	0	0	0	0	0	
0.013641	0.604734	0.394944	0.566789	-0.00220018	-0.036484	-0.218446	0.648148	0.797198	0.574687	0.383922	0.779747	1	7.75471	0.493071	0	0	0	0	0	0	0	
0.0573366	0.516454	0.374118	0.439445	-0.08321	-0.0444507	-0.104884	0.713745	0.863675	0.713261	0.459915	0.840926	0.628186	8.55357	0.399144	0	0	0	0	0	0	0	
0.54567	0.347728	0.466712	0.364631	-0.0642141	-0.0631182	-0.136689	0.446829	0.790124	0.558801	0.719246	0.737889	0.28079	8.98497	0.36808	0	0	0	0	0	0	0	
